evaluations raw_y raw_y_best x0 x1 x2 x3 x4
40 576.2860563474 92.6675985917 5.000000 5.000000 -5.000000 5.000000 -1.531680
41 816.8421534056 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 0.761994
42 1084.0580012412 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 3.462715
43 1425.8989088660 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 5.000000
44 99.0851777071 92.6675985917 3.922069 1.853382 0.011868 1.853024 -0.935015
45 393.5113764044 92.6675985917 -3.232708 -0.597014 0.044780 -2.667670 -4.103538
46 784.9807039533 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 0.489634
47 914.9427321922 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 1.669987
48 1000.2846936055 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 2.312043
49 1002.9521399967 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 2.673675
50 1006.8745514521 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 2.793093
51 1041.8838960036 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 2.890110
52 1067.2069385913 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 3.012887
53 1056.0685787927 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 3.091158
54 1063.2277759366 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 2.955657
55 1002.9647614502 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 2.770325
56 994.2719716645 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 2.551810
57 1000.9891842182 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 2.318020
58 934.5761781946 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 2.132045
59 922.7676615810 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 2.002379
60 905.7236663980 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 1.789893
61 917.1485717428 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 1.649601
62 917.4207649015 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 1.545788
63 888.9431357374 92.6675985917 -5.000000 5.000000 -5.000000 -5.000000 1.422867
64 77.5239208822 77.5239208822 3.449032 1.175385 0.305706 1.718973 -1.803279
65 997.1351536900 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 2.571234
66 985.3211502206 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 2.255941
67 922.7516070481 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 2.000627
68 908.0162811155 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 1.732142
69 913.5593995862 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 1.519523
70 865.2163653318 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 1.341173
71 847.8175414837 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 1.256809
72 838.9347205575 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 1.150044
73 837.4224012381 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 1.072512
74 835.9129182023 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 1.004340
75 830.6794098391 77.5239208822 -5.000000 5.000000 -5.000000 -5.000000 0.910099
evaluations raw_y raw_y_best x0 x1 x2 x3 x4
1 789.6000604779 789.6000604779 4.500000 -2.500000 4.500000 4.500000 -3.500000
2 495.7654270191 495.7654270191 -0.500000 -3.500000 -1.500000 -3.500000 3.500000
3 597.9386491609 495.7654270191 1.500000 -4.500000 2.500000 -1.500000 -4.500000
4 429.3022308693 429.3022308693 2.500000 -0.500000 0.500000 3.500000 -2.500000
5 109.6156475011 109.6156475011 -3.500000 2.500000 1.500000 -2.500000 -1.500000
6 281.1688765678 109.6156475011 -4.500000 4.500000 3.500000 -4.500000 2.500000
7 1331.3926395383 109.6156475011 -1.500000 -1.500000 -4.500000 1.500000 -0.500000
8 268.0463482432 109.6156475011 -2.500000 1.500000 -2.500000 2.500000 4.500000
9 363.4783979294 109.6156475011 3.500000 3.500000 -3.500000 -0.500000 0.500000
10 186.4841794843 109.6156475011 0.500000 0.500000 -0.500000 0.500000 1.500000
11 269.6392708269 109.6156475011 -3.842818 5.000000 -2.566989 0.445371 5.000000
12 159.1540797494 109.6156475011 1.223691 1.804474 0.255145 -2.021729 -1.833002
13 266.2275412031 109.6156475011 -5.000000 2.917562 -3.242544 2.012176 5.000000
14 386.0461949975 109.6156475011 4.719276 1.186819 1.015972 2.767755 -5.000000
15 249.6127057218 109.6156475011 -1.137439 1.929543 -2.485659 -1.610338 4.524520
16 377.4792861944 109.6156475011 -2.730431 3.899916 -5.000000 3.638968 5.000000
17 112.5319349635 109.6156475011 -1.183725 1.477135 -0.329385 -1.664516 1.401869
18 305.0680752644 109.6156475011 -4.111772 2.191353 -4.142609 1.528286 5.000000
19 404.5961036235 109.6156475011 -5.000000 5.000000 4.842833 -2.810496 -5.000000
20 453.6710748560 109.6156475011 -5.000000 -3.701668 5.000000 -5.000000 -4.430368
21 472.2646441756 109.6156475011 1.136533 -4.992505 5.000000 -5.000000 -5.000000
22 149.3104030912 109.6156475011 -0.995662 2.509405 -0.544345 -0.367041 0.931936
23 119.8007275209 109.6156475011 -0.153624 0.511567 3.274257 -3.160682 -3.575884
24 198.6005278261 109.6156475011 -5.000000 2.492511 5.000000 -5.000000 0.396282
25 445.3049843969 109.6156475011 -5.000000 -3.766004 5.000000 -5.000000 -5.000000
26 259.2796040146 109.6156475011 -5.000000 -2.129354 5.000000 -5.000000 -5.000000
27 53.8741633816 53.8741633816 -1.315867 1.123146 1.922551 -1.685380 -1.427615
28 347.0532227918 53.8741633816 -5.000000 0.431847 -3.037378 -5.000000 5.000000
29 220.5275548736 53.8741633816 -5.000000 -1.197242 5.000000 -5.000000 -5.000000
30 400.2852173173 53.8741633816 -5.000000 5.000000 5.000000 -5.000000 -4.664011
31 423.5517969146 53.8741633816 -5.000000 5.000000 5.000000 -5.000000 -5.000000
32 208.0252884073 53.8741633816 -5.000000 2.002708 5.000000 -5.000000 -4.254600
33 151.0456785723 53.8741633816 -5.000000 1.168304 5.000000 -5.000000 -3.331739
34 102.3276424392 53.8741633816 -5.000000 0.945443 5.000000 -5.000000 -2.366723
35 125.6506457500 53.8741633816 -5.000000 0.858149 5.000000 -5.000000 -0.550531
36 346.3031432402 53.8741633816 -5.000000 5.000000 5.000000 -5.000000 -1.951230
37 357.9113982195 53.8741633816 -5.000000 5.000000 5.000000 -5.000000 -1.599303
38 353.0253650019 53.8741633816 -5.000000 5.000000 5.000000 -5.000000 -1.430527
39 638.8191453378 53.8741633816 -5.000000 -5.000000 5.000000 -5.000000 2.676849
40 1576.7288784020 53.8741633816 -5.000000 -4.482630 -5.000000 -2.087656 5.000000
41 138.1378965213 53.8741633816 -5.000000 0.361448 5.000000 -5.000000 1.253188
42 190.5005143989 53.8741633816 -5.000000 1.223644 5.000000 -5.000000 2.352728
43 404.5414627654 53.8741633816 -5.000000 5.000000 -5.000000 4.410176 5.000000
44 448.5342453160 53.8741633816 -5.000000 5.000000 -5.000000 5.000000 5.000000
45 185.7652332418 53.8741633816 -5.000000 -0.192202 5.000000 -5.000000 3.728032
46 274.0810345595 53.8741633816 -5.000000 -2.067906 5.000000 -5.000000 5.000000
47 356.0521095771 53.8741633816 -5.000000 -2.427957 5.000000 -5.000000 5.000000
48 286.0646526360 53.8741633816 -5.000000 -1.939783 5.000000 -5.000000 5.000000
49 270.6929557520 53.8741633816 -5.000000 -2.040987 5.000000 -5.000000 5.000000
50 277.6876152809 53.8741633816 -5.000000 -2.084253 5.000000 -5.000000 5.000000
51 317.3916346080 53.8741633816 -5.000000 -2.188861 5.000000 -5.000000 5.000000
52 329.1736134611 53.8741633816 -5.000000 -2.218181 5.000000 -5.000000 5.000000
53 315.8588783823 53.8741633816 -5.000000 -2.185226 5.000000 -5.000000 5.000000
54 334.7969912595 53.8741633816 -5.000000 -2.233719 5.000000 -5.000000 5.000000
55 484.4418438806 53.8741633816 2.725613 5.000000 -5.000000 4.382430 -5.000000
56 63.7494718293 53.8741633816 -2.719025 0.511444 2.234488 -2.122038 0.399543
57 202.4981008051 53.8741633816 -5.000000 -0.458910 5.000000 -5.000000 5.000000
58 220.2928708769 53.8741633816 -5.000000 -0.732029 5.000000 -5.000000 5.000000
59 223.0624304769 53.8741633816 -5.000000 -0.807768 5.000000 -5.000000 5.000000
60 232.2738509575 53.8741633816 -5.000000 -0.856832 5.000000 -5.000000 5.000000
61 96.6345229782 53.8741633816 -2.883383 0.966624 1.700177 -1.763413 1.113525
62 232.0871931556 53.8741633816 -5.000000 -0.856061 5.000000 -5.000000 5.000000
63 119.3983157659 53.8741633816 -3.066221 2.937958 -0.798121 -0.030908 2.516286
64 234.3234060319 53.8741633816 -5.000000 -0.865022 5.000000 -5.000000 5.000000
65 221.2392879627 53.8741633816 -5.000000 -0.712299 5.000000 -5.000000 5.000000
66 213.6085183563 53.8741633816 -5.000000 -0.516006 5.000000 -5.000000 5.000000
67 200.1327376709 53.8741633816 -5.000000 -0.311564 5.000000 -5.000000 5.000000
68 91.8815986852 53.8741633816 -2.187947 1.352790 2.440035 -2.109699 -2.720493
69 227.0359207702 53.8741633816 1.358101 0.970090 3.841855 -2.295469 -5.000000
70 85.2996255725 53.8741633816 -2.865198 0.520153 2.204746 -2.146175 0.532116
71 530.2922561193 53.8741633816 2.595476 -5.000000 5.000000 -5.000000 -5.000000
72 557.5427482439 53.8741633816 2.829257 -5.000000 5.000000 -5.000000 -5.000000
73 457.4577481989 53.8741633816 1.893149 -5.000000 5.000000 -5.000000 -5.000000
74 462.2596063914 53.8741633816 1.543905 -5.000000 5.000000 -5.000000 -5.000000
75 434.1628203073 53.8741633816 0.705351 -5.000000 5.000000 -5.000000 -5.000000
evaluations raw_y raw_y_best x0 x1 x2 x3 x4
1 376.9009322607 376.9009322607 0.500000 3.500000 -1.500000 4.500000 1.500000
2 359.9803994707 359.9803994707 4.500000 2.500000 -4.500000 -4.500000 -3.500000
3 459.8930158736 359.9803994707 -0.500000 -4.500000 -0.500000 -3.500000 4.500000
4 208.2769132292 208.2769132292 -2.500000 1.500000 2.500000 -1.500000 3.500000
5 122.1837911955 122.1837911955 2.500000 -0.500000 -2.500000 2.500000 2.500000
6 312.5487765529 122.1837911955 3.500000 -1.500000 0.500000 -2.500000 -2.500000
7 593.6624019717 122.1837911955 -3.500000 -2.500000 1.500000 -0.500000 -4.500000
8 164.0287932051 122.1837911955 1.500000 0.500000 -3.500000 1.500000 -0.500000
9 281.1666972076 122.1837911955 -4.500000 -3.500000 4.500000 3.500000 0.500000
10 752.2277475815 122.1837911955 -1.500000 4.500000 3.500000 0.500000 -1.500000
11 221.5039622061 122.1837911955 5.000000 -1.867346 -5.000000 2.256887 -0.756787
12 232.1872002237 122.1837911955 -3.639274 2.196148 3.279646 -0.822179 5.000000
13 40.3118643055 40.3118643055 2.677593 0.969026 -2.878170 0.189641 2.627200
14 155.5776586223 40.3118643055 4.141080 3.423682 -4.517105 -1.576745 4.933846
15 336.6254006316 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 -0.966467
16 128.3286513083 40.3118643055 5.000000 1.758205 -5.000000 0.596013 2.221086
17 326.8253358837 40.3118643055 -1.786338 5.000000 1.604420 -5.000000 5.000000
18 238.9596676451 40.3118643055 -5.000000 -0.983097 5.000000 1.917696 4.888425
19 279.4125959476 40.3118643055 -5.000000 0.011179 5.000000 0.534859 5.000000
20 374.7891771057 40.3118643055 4.250434 -5.000000 -2.875501 0.352971 -5.000000
21 515.7248272206 40.3118643055 -5.000000 5.000000 4.097172 -5.000000 5.000000
22 593.0886887252 40.3118643055 0.685341 -5.000000 1.642054 -1.792906 -5.000000
23 189.5078558639 40.3118643055 -1.023871 5.000000 0.021589 -3.072048 5.000000
24 255.1452553657 40.3118643055 -5.000000 -4.615423 5.000000 5.000000 4.970489
25 276.2149732106 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 1.845588
26 427.4936957157 40.3118643055 -5.000000 5.000000 5.000000 0.515894 5.000000
27 215.7842595421 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 2.100238
28 265.4315560778 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 1.692850
29 239.2899298086 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 1.424299
30 263.2312785298 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 1.086506
31 261.9311860660 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 0.814182
32 301.9808788172 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 0.499473
33 273.8095856295 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 0.329329
34 288.2492517412 40.3118643055 -4.786185 -5.000000 4.683483 5.000000 -0.057655
35 297.2718172309 40.3118643055 -4.661309 -5.000000 4.662157 5.000000 -0.326650
36 281.2603911406 40.3118643055 -4.384280 -5.000000 4.410932 5.000000 -0.437492
37 294.8792639015 40.3118643055 -4.083099 -5.000000 4.205987 5.000000 -0.728015
38 303.4701598984 40.3118643055 -3.882788 -5.000000 4.094972 5.000000 -1.047141
39 2646.7132951635 40.3118643055 5.000000 -5.000000 -5.000000 5.000000 2.880156
40 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
41 142.0198466538 40.3118643055 4.980385 1.479051 -5.000000 -0.455305 -0.143733
42 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
43 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
44 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
45 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
46 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
47 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
48 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
49 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
50 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
51 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
52 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
53 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
54 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
55 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
56 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
57 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
58 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
59 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
60 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
61 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
62 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
63 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
64 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
65 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
66 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
67 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
68 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
69 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
70 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
71 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
72 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
73 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
74 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
75 297.9840273045 40.3118643055 -5.000000 -5.000000 5.000000 5.000000 5.000000
evaluations raw_y raw_y_best x0 x1 x2 x3 x4
1 180.9508632057 180.9508632057 -3.500000 -0.500000 -3.500000 -1.500000 -3.500000
2 285.3515202742 180.9508632057 -4.500000 -4.500000 0.500000 -3.500000 -2.500000
3 373.1786912573 180.9508632057 -1.500000 3.500000 -1.500000 4.500000 1.500000
4 319.8296825616 180.9508632057 2.500000 -2.500000 -2.500000 3.500000 -4.500000
5 658.6486830772 180.9508632057 0.500000 4.500000 2.500000 0.500000 -0.500000
6 525.4313539701 180.9508632057 3.500000 0.500000 1.500000 1.500000 -1.500000
7 1580.5961766014 180.9508632057 -2.500000 2.500000 3.500000 -4.500000 4.500000
8 456.1131677612 180.9508632057 4.500000 -1.500000 -0.500000 2.500000 0.500000
9 198.8974469366 180.9508632057 -0.500000 1.500000 -4.500000 -2.500000 3.500000
10 449.4235850309 180.9508632057 1.500000 -3.500000 4.500000 -0.500000 2.500000
11 173.2809888589 173.2809888589 -0.654150 1.584851 -5.000000 -0.974398 -1.160972
12 180.9612894848 173.2809888589 -0.015167 1.056491 -5.000000 -4.641590 1.412280
13 391.9879919569 173.2809888589 0.933785 5.000000 -5.000000 -1.025288 2.118324
14 394.3287714648 173.2809888589 -3.402337 5.000000 -4.659232 5.000000 -5.000000
15 250.3747846732 173.2809888589 -0.220430 -5.000000 -2.253612 -4.082692 -5.000000
16 681.8854513277 173.2809888589 3.110733 -5.000000 5.000000 -3.009362 -2.306097
17 415.9959781449 173.2809888589 -0.829917 5.000000 -2.987399 5.000000 -0.105342
18 454.1124234411 173.2809888589 -5.000000 -5.000000 -3.336248 -4.486820 -5.000000
19 149.6847120944 149.6847120944 0.482408 -0.921758 -3.819630 -3.015293 -1.103236
20 455.7231373065 149.6847120944 4.854256 -3.391515 -5.000000 -0.053111 -5.000000
21 574.0895871827 149.6847120944 -5.000000 -2.237846 3.043716 5.000000 -5.000000
22 1135.7569323115 149.6847120944 5.000000 3.892657 5.000000 5.000000 3.541526
23 304.0376786552 149.6847120944 5.000000 -3.325010 -5.000000 -5.000000 5.000000
24 229.6764676130 149.6847120944 -3.387750 2.558485 -5.000000 5.000000 -5.000000
25 148.5569851948 148.5569851948 -1.306734 -0.486761 -3.292100 0.105699 -4.091930
26 173.8502042218 148.5569851948 -0.621031 -5.000000 -5.000000 5.000000 -5.000000
27 164.9721020371 148.5569851948 -2.134026 -3.615764 -5.000000 5.000000 -5.000000
28 203.6083169937 148.5569851948 -1.647693 -5.000000 -5.000000 5.000000 -5.000000
29 203.1884910494 148.5569851948 -1.673276 -5.000000 -5.000000 5.000000 -5.000000
30 169.3450971574 148.5569851948 -1.906914 -5.000000 -5.000000 5.000000 -5.000000
31 149.8629347524 148.5569851948 -2.632033 -5.000000 -5.000000 5.000000 -5.000000
32 183.9932761233 148.5569851948 -3.613840 -5.000000 -5.000000 5.000000 -5.000000
33 178.3414416680 148.5569851948 -3.165538 -5.000000 -5.000000 5.000000 -5.000000
34 187.9477150591 148.5569851948 -3.268677 -5.000000 -5.000000 5.000000 -5.000000
35 182.0969643202 148.5569851948 -3.210828 -5.000000 -5.000000 5.000000 -5.000000
36 186.9392076530 148.5569851948 -3.258982 -5.000000 -5.000000 5.000000 -5.000000
37 187.8763353697 148.5569851948 -3.267989 -5.000000 -5.000000 5.000000 -5.000000
38 190.4341571787 148.5569851948 -3.293156 -5.000000 -5.000000 5.000000 -5.000000
39 191.2443782934 148.5569851948 -3.301521 -5.000000 -5.000000 5.000000 -5.000000
40 191.1499931967 148.5569851948 -3.300532 -5.000000 -5.000000 5.000000 -5.000000
41 192.0303693708 148.5569851948 -3.309946 -5.000000 -5.000000 5.000000 -5.000000
42 194.2748851867 148.5569851948 -3.336857 -5.000000 -5.000000 5.000000 -5.000000
43 193.3150433758 148.5569851948 -3.324673 -5.000000 -5.000000 5.000000 -5.000000
44 195.0320632035 148.5569851948 -3.347608 -5.000000 -5.000000 5.000000 -5.000000
45 195.0569820029 148.5569851948 -3.347985 -5.000000 -5.000000 5.000000 -5.000000
46 195.1162009780 148.5569851948 -3.348888 -5.000000 -5.000000 5.000000 -5.000000
47 196.6974460057 148.5569851948 -3.379331 -5.000000 -5.000000 5.000000 -5.000000
48 196.6586682656 148.5569851948 -3.378323 -5.000000 -5.000000 5.000000 -5.000000
49 196.2264939707 148.5569851948 -3.368414 -5.000000 -5.000000 5.000000 -5.000000
50 197.1778772362 148.5569851948 -3.395160 -5.000000 -5.000000 5.000000 -5.000000
51 197.1548433480 148.5569851948 -3.394163 -5.000000 -5.000000 5.000000 -5.000000
52 197.3540891451 148.5569851948 -3.405106 -5.000000 -5.000000 5.000000 -5.000000
53 197.3689790599 148.5569851948 -3.429918 -5.000000 -5.000000 5.000000 -5.000000
54 197.4362039302 148.5569851948 -3.419408 -5.000000 -5.000000 5.000000 -5.000000
55 197.3873107010 148.5569851948 -3.408032 -5.000000 -5.000000 5.000000 -5.000000
56 197.4284489649 148.5569851948 -3.422285 -5.000000 -5.000000 5.000000 -5.000000
57 197.0942617666 148.5569851948 -3.444785 -5.000000 -5.000000 5.000000 -5.000000
58 195.9869717669 148.5569851948 -3.473876 -5.000000 -5.000000 5.000000 -5.000000
59 196.5092118980 148.5569851948 -3.462403 -5.000000 -5.000000 5.000000 -5.000000
60 196.4508187215 148.5569851948 -3.463813 -5.000000 -5.000000 5.000000 -5.000000
61 194.4433881860 148.5569851948 -3.499765 -5.000000 -5.000000 5.000000 -5.000000
62 193.6136384627 148.5569851948 -3.511283 -5.000000 -5.000000 5.000000 -5.000000
63 192.6897735169 148.5569851948 -3.523030 -5.000000 -5.000000 5.000000 -5.000000
64 191.7216024595 148.5569851948 -3.534499 -5.000000 -5.000000 5.000000 -5.000000
65 188.3175077578 148.5569851948 -3.570945 -5.000000 -5.000000 5.000000 -5.000000
66 183.9792456727 148.5569851948 -3.613978 -5.000000 -5.000000 5.000000 -5.000000
67 181.7044878408 148.5569851948 -3.636791 -5.000000 -5.000000 5.000000 -5.000000
68 176.2333292268 148.5569851948 -3.700810 -5.000000 -5.000000 5.000000 -5.000000
69 194.1251814135 148.5569851948 2.122192 -5.000000 -1.173674 -5.000000 1.913261
70 242.1197564173 148.5569851948 -0.773415 -5.000000 -1.739154 -5.000000 0.780502
71 209.2508110158 148.5569851948 0.023696 -5.000000 -0.111657 -5.000000 2.000618
72 231.4869380775 148.5569851948 -0.945803 -5.000000 -0.217838 -5.000000 1.591860
73 595.3626767353 148.5569851948 -4.211531 2.995848 -4.159351 -5.000000 -2.687325
74 132.3624339982 132.3624339982 -5.000000 -5.000000 -3.965867 5.000000 -5.000000
75 121.2864799634 121.2864799634 -4.315436 -5.000000 -3.426645 5.000000 -5.000000
evaluations raw_y raw_y_best x0 x1 x2 x3 x4
1 415.6348300714 415.6348300714 -2.500000 -4.500000 -2.500000 0.500000 2.500000
2 909.0625106228 415.6348300714 3.500000 -3.500000 -4.500000 -4.500000 1.500000
3 2750.4452091569 415.6348300714 0.500000 4.500000 1.500000 2.500000 -4.500000
4 1958.7857931023 415.6348300714 4.500000 3.500000 4.500000 -1.500000 -1.500000
5 1440.1238165991 415.6348300714 -4.500000 0.500000 3.500000 1.500000 4.500000
6 2620.2682187453 415.6348300714 -3.500000 1.500000 -0.500000 -2.500000 -3.500000
7 1192.1121804753 415.6348300714 1.500000 2.500000 2.500000 3.500000 -2.500000
8 829.3773992225 415.6348300714 2.500000 -1.500000 -3.500000 -3.500000 3.500000
9 208.8428340067 208.8428340067 -0.500000 -2.500000 0.500000 4.500000 0.500000
10 606.2720276853 208.8428340067 -1.500000 -0.500000 -1.500000 -0.500000 -0.500000
11 116.9909659574 116.9909659574 2.335025 -2.822980 2.547991 5.000000 0.587531
12 160.3698674575 116.9909659574 1.596785 -3.666232 -0.915344 2.489931 0.633487
13 227.5195606173 116.9909659574 4.467359 -4.904579 3.710016 5.000000 -1.348429
14 152.2637128235 116.9909659574 2.750527 -4.882387 5.000000 5.000000 -0.784389
15 183.9965400998 116.9909659574 2.851524 -3.907999 5.000000 5.000000 -3.023407
16 280.0197271684 116.9909659574 2.393811 -5.000000 5.000000 5.000000 -4.501619
17 240.5720995259 116.9909659574 0.766126 -5.000000 5.000000 5.000000 -4.765553
18 294.2830490571 116.9909659574 -2.020282 -5.000000 5.000000 5.000000 -5.000000
19 349.7085759555 116.9909659574 -3.905538 -5.000000 5.000000 5.000000 -5.000000
20 543.7951888212 116.9909659574 -5.000000 -5.000000 5.000000 5.000000 -5.000000
21 359.2306607086 116.9909659574 -3.698731 -5.000000 5.000000 5.000000 -5.000000
22 338.0374809443 116.9909659574 -3.835215 -5.000000 5.000000 5.000000 -5.000000
23 249.2826590714 116.9909659574 5.000000 -1.355745 5.000000 5.000000 0.747114
24 358.9602551796 116.9909659574 -3.936331 -5.000000 5.000000 5.000000 -5.000000
25 467.5815058871 116.9909659574 -4.564432 -5.000000 5.000000 5.000000 -5.000000
26 361.4431767021 116.9909659574 -3.690126 -5.000000 5.000000 5.000000 -5.000000
27 290.0555496334 116.9909659574 -1.985068 -5.000000 5.000000 5.000000 -5.000000
28 253.7841315101 116.9909659574 -2.385143 -5.000000 5.000000 5.000000 -5.000000
29 246.0681620664 116.9909659574 -2.848769 -5.000000 5.000000 5.000000 -5.000000
30 133.6888648301 116.9909659574 -1.154032 -5.000000 -0.408751 5.000000 2.257312
31 372.7112871620 116.9909659574 -4.186702 -5.000000 5.000000 5.000000 -4.970247
32 370.3317264977 116.9909659574 -4.264015 -5.000000 5.000000 5.000000 -4.811464
33 391.1810339621 116.9909659574 -4.287093 -5.000000 5.000000 5.000000 -4.558370
34 390.7448857573 116.9909659574 -4.295834 -5.000000 5.000000 5.000000 -4.401130
35 394.6305132911 116.9909659574 -4.323544 -5.000000 5.000000 5.000000 -4.311396
36 395.7452849763 116.9909659574 -4.329424 -5.000000 5.000000 5.000000 -4.303764
37 513.5039593704 116.9909659574 -2.424174 -3.980426 -5.000000 3.931536 5.000000
38 372.8377244889 116.9909659574 -3.970456 -5.000000 5.000000 5.000000 -4.398626
39 365.0222782108 116.9909659574 -3.977708 -5.000000 5.000000 5.000000 -4.508039
40 355.4756134320 116.9909659574 -3.929577 -5.000000 5.000000 5.000000 -4.541239
41 354.0569358587 116.9909659574 -3.889204 -5.000000 5.000000 5.000000 -4.511515
42 350.5974970945 116.9909659574 -3.863712 -5.000000 5.000000 5.000000 -4.504045
43 340.9987682478 116.9909659574 -3.824161 -5.000000 5.000000 5.000000 -4.476609
44 338.5715756532 116.9909659574 -3.811143 -5.000000 5.000000 5.000000 -4.477444
45 320.3729381457 116.9909659574 -3.765035 -5.000000 5.000000 5.000000 -4.428627
46 301.6929648992 116.9909659574 -3.740001 -5.000000 5.000000 5.000000 -4.353739
47 278.2820819139 116.9909659574 -3.660672 -5.000000 5.000000 5.000000 -4.187052
48 255.8120273672 116.9909659574 -3.593914 -5.000000 5.000000 5.000000 -3.948880
49 286.1319961412 116.9909659574 -3.515817 -5.000000 5.000000 5.000000 -3.680398
50 263.6276247469 116.9909659574 -3.538597 -5.000000 5.000000 5.000000 -3.796972
51 288.5995755445 116.9909659574 -3.514271 -5.000000 5.000000 5.000000 -3.664131
52 274.5576850650 116.9909659574 -3.530093 -5.000000 5.000000 5.000000 -3.742945
53 277.9673360727 116.9909659574 -3.531758 -5.000000 5.000000 5.000000 -3.726460
54 283.9257939546 116.9909659574 -3.523252 -5.000000 5.000000 5.000000 -3.694179
